y_pm25,x_aod,sensor_type
14.8,56.0,reference grade
14.6,123.0,reference grade
14.5,123.0,reference grade
26.0,15.0,reference grade
26.4,127.0,reference grade
26.3,127.0,reference grade
24.2,213.0,reference grade
24.4,213.0,reference grade
15.6,162.0,reference grade
15.4,162.0,reference grade
18.5,152.0,reference grade
19.3,220.0,reference grade
17.9,147.0,reference grade
23.5,172.0,reference grade
24.1,197.0,reference grade
24.8,197.0,reference grade
26.3,366.0,reference grade
25.1,203.0,reference grade
25.6,203.0,reference grade
26.2,203.0,reference grade
34.6,106.0,reference grade
34.4,106.0,reference grade
34.4,106.0,reference grade
18.7,130.0,reference grade
18.5,130.0,reference grade
18.4,126.0,reference grade
18.4,126.0,reference grade
21.5,53.0,reference grade
21.6,53.0,reference grade
21.9,37.0,reference grade
21.9,37.0,reference grade
19.9,102.0,reference grade
20.5,102.0,reference grade
23.0,116.0,reference grade
23.2,116.0,reference grade
64.7,480.0,reference grade
63.6,480.0,reference grade
62.1,480.0,reference grade
36.2,410.0,reference grade
35.7,410.0,reference grade
36.4,345.0,reference grade
36.7,345.0,reference grade
49.3,956.0,reference grade
60.8,810.0,reference grade
60.6,810.0,reference grade
72.4,791.0,reference grade
74.2,791.0,reference grade
110.9,951.0,reference grade
110.6,951.0,reference grade
90.8,1207.0,reference grade
90.0,1207.0,reference grade
94.2,875.0,reference grade
87.7,875.0,reference grade
47.4,699.0,reference grade
46.7,699.0,reference grade
37.2,379.0,reference grade
37.2,152.0,reference grade
37.2,152.0,reference grade
39.6,179.0,reference grade
39.5,179.0,reference grade
44.8,290.0,reference grade
44.5,290.0,reference grade
31.5,367.0,reference grade
31.5,367.0,reference grade
33.1,284.0,reference grade
34.3,284.0,reference grade
54.5,593.0,reference grade
54.2,593.0,reference grade
50.6,528.0,reference grade
50.5,528.0,reference grade
46.8,403.0,reference grade
44.7,431.0,reference grade
43.5,431.0,reference grade
27.8,225.0,reference grade
28.2,225.0,reference grade
29.7,166.0,reference grade
29.8,166.0,reference grade
30.4,200.0,reference grade
36.7,247.0,reference grade
37.3,247.0,reference grade
57.2,189.0,reference grade
57.5,189.0,reference grade
59.0,332.0,reference grade
59.0,332.0,reference grade
51.2,471.0,reference grade
50.9,471.0,reference grade
50.2,471.0,reference grade
49.3,367.0,reference grade
44.4,414.0,reference grade
44.7,414.0,reference grade
44.9,414.0,reference grade
46.2,552.0,reference grade
46.6,552.0,reference grade
56.1,680.0,reference grade
56.3,680.0,reference grade
54.8,694.0,reference grade
54.5,694.0,reference grade
69.3,406.0,reference grade
69.3,406.0,reference grade
91.3,446.0,reference grade
91.6,446.0,reference grade
88.3,842.0,reference grade
88.6,842.0,reference grade
80.1,692.0,reference grade
79.5,692.0,reference grade
58.2,405.0,reference grade
57.9,405.0,reference grade
33.0,347.0,reference grade
33.0,347.0,reference grade
35.2,474.0,reference grade
35.6,474.0,reference grade
42.5,813.0,reference grade
41.4,813.0,reference grade
30.7,467.0,reference grade
30.6,467.0,reference grade
30.4,467.0,reference grade
30.3,461.0,reference grade
30.4,461.0,reference grade
30.7,461.0,reference grade
31.4,798.0,reference grade
30.8,798.0,reference grade
30.2,798.0,reference grade
26.5,426.0,reference grade
27.5,426.0,reference grade
32.3,559.0,reference grade
35.1,559.0,reference grade
68.3,1444.0,reference grade
69.1,1444.0,reference grade
90.9,1030.0,reference grade
91.2,1030.0,reference grade
97.1,979.0,reference grade
98.8,979.0,reference grade
123.6,1251.0,reference grade
123.6,1251.0,reference grade
115.5,1077.0,reference grade
115.3,1077.0,reference grade
113.6,1020.0,reference grade
112.5,1020.0,reference grade
89.1,671.0,reference grade
88.7,671.0,reference grade
99.3,577.0,reference grade
100.5,577.0,reference grade
93.3,927.0,reference grade
91.9,927.0,reference grade
88.2,829.0,reference grade
92.8,829.0,reference grade
76.9,751.0,reference grade
76.3,751.0,reference grade
77.1,536.0,reference grade
78.5,536.0,reference grade
77.5,579.0,reference grade
77.7,579.0,reference grade
77.9,579.0,reference grade
76.8,577.0,reference grade
74.6,577.0,reference grade
44.9,318.0,low-cost sensor
48.3,318.0,low-cost sensor
58.0,446.0,low-cost sensor
67.5,446.0,low-cost sensor
61.1,555.0,low-cost sensor
51.9,555.0,low-cost sensor
20.0,168.0,low-cost sensor
17.0,168.0,low-cost sensor
35.3,71.0,low-cost sensor
35.1,149.0,low-cost sensor
35.6,149.0,low-cost sensor
28.2,74.0,low-cost sensor
70.3,119.0,low-cost sensor
23.3,19.0,low-cost sensor
34.4,95.0,low-cost sensor
36.9,175.0,low-cost sensor
44.4,130.0,low-cost sensor
42.8,130.0,low-cost sensor
31.2,85.0,low-cost sensor
35.8,85.0,low-cost sensor
45.3,157.0,low-cost sensor
74.5,157.0,low-cost sensor
54.6,88.0,low-cost sensor
80.1,330.0,low-cost sensor
45.1,99.0,low-cost sensor
35.0,216.0,low-cost sensor
37.4,216.0,low-cost sensor
59.7,245.0,low-cost sensor
31.9,120.0,low-cost sensor
37.6,120.0,low-cost sensor
60.8,197.0,low-cost sensor
76.1,197.0,low-cost sensor
50.4,211.0,low-cost sensor
52.0,211.0,low-cost sensor
49.1,285.0,low-cost sensor
48.6,151.0,low-cost sensor
49.2,151.0,low-cost sensor
39.1,152.0,low-cost sensor
35.9,73.0,low-cost sensor
37.2,73.0,low-cost sensor
40.0,87.0,low-cost sensor
33.2,70.0,low-cost sensor
44.6,133.0,low-cost sensor
44.9,246.0,low-cost sensor
67.6,281.0,low-cost sensor
78.8,281.0,low-cost sensor
62.6,809.0,low-cost sensor
66.3,809.0,low-cost sensor
193.9,1157.0,low-cost sensor
180.1,1157.0,low-cost sensor
209.5,1276.0,low-cost sensor
207.2,1276.0,low-cost sensor
183.9,986.0,low-cost sensor
40.8,34.0,low-cost sensor
37.5,34.0,low-cost sensor
81.8,206.0,low-cost sensor
99.7,206.0,low-cost sensor
58.3,456.0,low-cost sensor
68.6,456.0,low-cost sensor
78.7,402.0,low-cost sensor
129.0,402.0,low-cost sensor
97.5,402.0,low-cost sensor
44.3,270.0,low-cost sensor
43.4,270.0,low-cost sensor
55.0,178.0,low-cost sensor
64.7,178.0,low-cost sensor
114.6,973.0,low-cost sensor
137.6,973.0,low-cost sensor
156.5,762.0,low-cost sensor
182.7,762.0,low-cost sensor
80.0,443.0,low-cost sensor
70.7,443.0,low-cost sensor
53.6,283.0,low-cost sensor
40.1,129.0,low-cost sensor
71.6,187.0,low-cost sensor
46.3,358.0,low-cost sensor
42.4,358.0,low-cost sensor
75.9,315.0,low-cost sensor
65.1,315.0,low-cost sensor
34.9,213.0,low-cost sensor
43.0,134.0,low-cost sensor
55.0,134.0,low-cost sensor
48.0,209.0,low-cost sensor
48.3,209.0,low-cost sensor
46.9,370.0,low-cost sensor
42.8,370.0,low-cost sensor
49.2,370.0,low-cost sensor
71.8,602.0,low-cost sensor
84.6,602.0,low-cost sensor
104.8,658.0,low-cost sensor
123.2,658.0,low-cost sensor
95.7,868.0,low-cost sensor
99.0,868.0,low-cost sensor
54.9,393.0,low-cost sensor
99.1,1378.0,low-cost sensor
68.1,777.0,low-cost sensor
68.3,777.0,low-cost sensor
53.0,256.0,low-cost sensor
58.4,256.0,low-cost sensor
58.4,597.0,low-cost sensor
52.3,597.0,low-cost sensor
93.6,736.0,low-cost sensor
101.0,736.0,low-cost sensor
52.4,414.0,low-cost sensor
58.9,822.0,low-cost sensor
59.3,822.0,low-cost sensor
57.4,822.0,low-cost sensor
35.5,172.0,low-cost sensor
36.2,172.0,low-cost sensor
61.4,1165.0,low-cost sensor
173.4,1304.0,low-cost sensor
182.2,1304.0,low-cost sensor
157.8,1509.0,low-cost sensor
175.5,1509.0,low-cost sensor
152.9,1623.0,low-cost sensor
170.1,1143.0,low-cost sensor
190.9,1143.0,low-cost sensor
171.6,1372.0,low-cost sensor
172.6,1372.0,low-cost sensor
197.0,1286.0,low-cost sensor
209.3,1286.0,low-cost sensor
64.2,246.0,low-cost sensor
98.9,246.0,low-cost sensor
127.8,936.0,low-cost sensor
102.2,949.0,low-cost sensor
104.4,949.0,low-cost sensor
136.7,542.0,low-cost sensor
150.3,542.0,low-cost sensor
73.3,735.0,low-cost sensor
80.4,735.0,low-cost sensor
81.0,735.0,low-cost sensor
111.4,568.0,low-cost sensor
131.1,568.0,low-cost sensor
35.9,192.0,low-cost sensor
47.8,119.0,low-cost sensor
51.7,119.0,low-cost sensor
33.1,74.0,low-cost sensor
31.0,74.0,low-cost sensor
36.4,111.0,low-cost sensor
35.8,111.0,low-cost sensor
52.5,110.0,low-cost sensor
70.1,248.0,low-cost sensor
45.9,111.0,low-cost sensor
34.2,242.0,low-cost sensor
37.2,242.0,low-cost sensor
3.0,355.0,low-cost sensor
16.4,379.0,low-cost sensor
6.7,379.0,low-cost sensor
4.5,379.0,low-cost sensor
9.0,276.0,low-cost sensor
13.5,276.0,low-cost sensor
12.2,288.0,low-cost sensor
32.2,288.0,low-cost sensor
110.5,843.0,low-cost sensor
104.2,843.0,low-cost sensor
76.4,845.0,low-cost sensor
67.1,845.0,low-cost sensor
84.0,458.0,low-cost sensor
98.3,458.0,low-cost sensor
46.6,459.0,low-cost sensor
49.5,459.0,low-cost sensor
78.5,608.0,low-cost sensor
52.5,604.0,low-cost sensor
51.7,604.0,low-cost sensor
74.2,778.0,low-cost sensor
76.9,778.0,low-cost sensor
53.6,398.0,low-cost sensor
51.6,398.0,low-cost sensor
53.0,515.0,low-cost sensor
56.8,515.0,low-cost sensor
30.7,203.0,low-cost sensor
40.3,203.0,low-cost sensor
46.9,64.0,low-cost sensor
36.4,105.0,low-cost sensor
40.8,105.0,low-cost sensor
45.6,41.0,low-cost sensor
141.6,172.0,low-cost sensor
9.8,426.0,low-cost sensor
17.0,426.0,low-cost sensor
241.5,1167.0,low-cost sensor
272.7,1167.0,low-cost sensor
182.9,1132.0,low-cost sensor
187.3,1132.0,low-cost sensor
200.9,901.0,low-cost sensor
48.0,542.0,low-cost sensor
66.5,542.0,low-cost sensor
95.2,259.0,low-cost sensor
96.3,259.0,low-cost sensor
58.0,567.0,low-cost sensor
58.4,567.0,low-cost sensor
86.1,383.0,low-cost sensor
91.3,383.0,low-cost sensor
78.9,383.0,low-cost sensor
41.8,256.0,low-cost sensor
45.8,256.0,low-cost sensor
68.5,210.0,low-cost sensor
79.9,210.0,low-cost sensor
162.4,835.0,low-cost sensor
187.4,835.0,low-cost sensor
71.8,517.0,low-cost sensor
84.1,517.0,low-cost sensor
60.5,293.0,low-cost sensor
35.0,208.0,low-cost sensor
40.4,288.0,low-cost sensor
68.9,249.0,low-cost sensor
79.1,249.0,low-cost sensor
47.5,395.0,low-cost sensor
48.6,462.0,low-cost sensor
53.9,462.0,low-cost sensor
56.4,318.0,low-cost sensor
59.0,318.0,low-cost sensor
86.6,767.0,low-cost sensor
95.6,761.0,low-cost sensor
92.3,761.0,low-cost sensor
75.4,827.0,low-cost sensor
68.2,827.0,low-cost sensor
172.7,1463.0,low-cost sensor
160.0,1463.0,low-cost sensor
190.3,1142.0,low-cost sensor
272.4,1142.0,low-cost sensor
126.3,947.0,low-cost sensor
128.2,947.0,low-cost sensor
72.5,842.0,low-cost sensor
96.1,842.0,low-cost sensor
127.8,1033.0,low-cost sensor
147.2,662.0,low-cost sensor
168.6,662.0,low-cost sensor
63.7,890.0,low-cost sensor
77.7,890.0,low-cost sensor
88.1,890.0,low-cost sensor
99.0,582.0,low-cost sensor
121.6,582.0,low-cost sensor
70.6,316.0,low-cost sensor
97.5,352.0,low-cost sensor
124.8,352.0,low-cost sensor
180.1,1228.0,low-cost sensor
191.1,1228.0,low-cost sensor
259.3,1282.0,low-cost sensor
231.1,1282.0,low-cost sensor
251.9,1285.0,low-cost sensor
250.5,1285.0,low-cost sensor
290.5,1155.0,low-cost sensor
322.5,1155.0,low-cost sensor
273.6,954.0,low-cost sensor
58.1,373.0,low-cost sensor
63.4,373.0,low-cost sensor
273.7,355.0,low-cost sensor
289.4,355.0,low-cost sensor
92.9,639.0,low-cost sensor
109.8,639.0,low-cost sensor
129.1,978.0,low-cost sensor
129.5,978.0,low-cost sensor
142.0,846.0,low-cost sensor
149.0,846.0,low-cost sensor
80.6,551.0,low-cost sensor
64.4,199.0,low-cost sensor
67.6,199.0,low-cost sensor
72.8,728.0,low-cost sensor
71.6,728.0,low-cost sensor
113.6,838.0,low-cost sensor
113.6,838.0,low-cost sensor
57.3,431.0,low-cost sensor
68.6,877.0,low-cost sensor
92.2,877.0,low-cost sensor
120.0,877.0,low-cost sensor
209.2,1213.0,low-cost sensor
218.0,1213.0,low-cost sensor
260.0,1745.0,low-cost sensor
296.2,1745.0,low-cost sensor
162.6,1313.0,low-cost sensor
274.7,1595.0,low-cost sensor
320.4,1595.0,low-cost sensor
357.1,1426.0,low-cost sensor
440.4,1426.0,low-cost sensor
236.5,1000.0,low-cost sensor
319.9,1000.0,low-cost sensor
133.5,1148.0,low-cost sensor
159.8,1148.0,low-cost sensor
182.8,1517.0,low-cost sensor
122.5,979.0,low-cost sensor
140.8,979.0,low-cost sensor
172.8,705.0,low-cost sensor
191.0,705.0,low-cost sensor
115.7,1171.0,low-cost sensor
113.9,1171.0,low-cost sensor
117.7,1171.0,low-cost sensor
183.3,585.0,low-cost sensor
225.1,585.0,low-cost sensor
19.0,318.0,reference grade
18.0,318.0,reference grade
12.0,174.0,reference grade
12.0,174.0,reference grade
13.0,100.0,reference grade
13.0,100.0,reference grade
13.0,126.0,reference grade
13.0,126.0,reference grade
17.0,109.0,reference grade
12.0,14.0,reference grade
12.0,14.0,reference grade
12.0,1.0,reference grade
12.0,1.0,reference grade
16.0,39.0,reference grade
16.0,39.0,reference grade
16.0,49.0,reference grade
17.0,49.0,reference grade
18.0,156.0,reference grade
18.0,156.0,reference grade
19.0,130.0,reference grade
19.0,130.0,reference grade
19.0,153.0,reference grade
19.0,153.0,reference grade
21.0,164.0,reference grade
21.0,164.0,reference grade
22.0,378.0,reference grade
22.0,378.0,reference grade
22.0,296.0,reference grade
16.0,245.0,reference grade
16.0,245.0,reference grade
16.0,391.0,reference grade
15.0,391.0,reference grade
15.0,347.0,reference grade
15.0,347.0,reference grade
9.0,115.0,reference grade
9.0,115.0,reference grade
9.0,129.0,reference grade
9.0,129.0,reference grade
13.0,200.0,reference grade
13.0,200.0,reference grade
8.0,250.0,reference grade
8.0,250.0,reference grade
8.0,195.0,reference grade
8.0,195.0,reference grade
29.0,49.0,reference grade
29.0,49.0,reference grade
29.0,83.0,reference grade
29.0,83.0,reference grade
43.0,309.0,reference grade
42.0,309.0,reference grade
44.0,401.0,reference grade
44.0,401.0,reference grade
40.0,243.0,reference grade
40.0,243.0,reference grade
34.0,353.0,reference grade
34.0,353.0,reference grade
35.0,243.0,reference grade
35.0,243.0,reference grade
32.0,242.0,reference grade
32.0,242.0,reference grade
32.0,254.0,reference grade
32.0,254.0,reference grade
36.0,209.0,reference grade
36.0,209.0,reference grade
27.0,220.0,reference grade
27.0,220.0,reference grade
23.0,13.0,reference grade
23.0,13.0,reference grade
24.0,37.0,reference grade
24.0,37.0,reference grade
29.0,52.0,reference grade
29.0,52.0,reference grade
29.0,107.0,reference grade
28.0,107.0,reference grade
25.0,184.0,reference grade
25.0,184.0,reference grade
24.0,245.0,reference grade
24.0,245.0,reference grade
22.0,157.0,reference grade
22.0,157.0,reference grade
22.0,157.0,reference grade
24.0,170.0,reference grade
24.0,170.0,reference grade
25.0,187.0,reference grade
25.0,187.0,reference grade
26.0,167.0,reference grade
26.0,167.0,reference grade
26.0,167.0,reference grade
26.0,76.0,reference grade
26.0,76.0,reference grade
26.0,121.0,reference grade
25.0,121.0,reference grade
24.0,32.0,reference grade
